playerid,PlayerName,position,Team,PA_atc,H_mean,H_p05,H_p50,H_p95,H_mean_t,H_p05_t,H_p50_t,H_p95_t,R_mean,R_p05,R_p50,R_p95,R_mean_t,R_p05_t,R_p50_t,R_p95_t,RBI_mean,RBI_p05,RBI_p50,RBI_p95,RBI_mean_t,RBI_p05_t,RBI_p50_t,RBI_p95_t,HR_mean,HR_p05,HR_p50,HR_p95,HR_mean_t,HR_p05_t,HR_p50_t,HR_p95_t,SB_mean,SB_p05,SB_p50,SB_p95,SB_mean_t,SB_p05_t,SB_p50_t,SB_p95_t,AVG_mean,AVG_p05,AVG_p50,AVG_p95,OBP_mean,OBP_p05,OBP_p50,OBP_p95,SLG_mean,SLG_p05,SLG_p50,SLG_p95
23401,José Caballero,2B/SS,NYY,315,0.2164493200794882,0.16736286037495465,0.215368299973843,0.2686361133637812,68.1755,52,68,86,0.1343844403753407,0.09604194645149666,0.13323336780589945,0.17629959115535937,42.334500000000006,30,42,56,0.09743028286888429,0.06535635964669011,0.0966477946686464,0.13214596245713314,30.696166666666667,20,30,42,0.021791422334428587,0.006884322484454809,0.02096343092735462,0.03889882989649945,6.868000000000002,2,7,12,0.1064259489983375,0.06106887698258755,0.10364165387778292,0.1623111581339039,33.5325,19,33,51,0.2445547460117414,0.21696457264991187,0.24400267117971142,0.2737996037179273,0.3232286020071529,0.29359695727687674,0.3233131169169222,0.35415501780766007,0.37874430734834963,0.32746192170745975,0.37726480035138554,0.4339712120747264
23565,Davis Schneider,2B/OF,TOR,322,0.18903992272161718,0.14523793476006897,0.1879715832554768,0.23772981841167623,60.927666666666674,46,60,77,0.12519746978899052,0.08812743268536277,0.12426882509945482,0.16540785525591947,40.34916666666667,28,40,54,0.11215496284856075,0.07625806381486226,0.11123730956677831,0.15074021021149844,36.14883333333333,25,36,49,0.038613417198872325,0.01804170473292121,0.03748697881283654,0.06305390606042306,12.441333333333334,6,12,20,0.012324971168393851,0.0029510420664527323,0.011512507698482818,0.02648786952742628,3.970499999999999,1,4,9,0.21702421792542845,0.18957139137874013,0.21650815669621803,0.24552332007599637,0.3157480375030731,0.28520101341342746,0.3154385870282427,0.34739606393857564,0.40141384992847345,0.34319999072117036,0.39919934432908905,0.46495071670488153
23690,Brayan Rocchio,SS,CLE,539,0.22302848289148522,0.18194276677552731,0.22228487366875183,0.2670340634500327,120.34133333333334,96,119,146,0.11643384061464347,0.08701671385584253,0.1158357603604447,0.14861382857325964,62.82083333333334,46,62,81,0.09887114136114022,0.0706778852213108,0.09800750601162678,0.12988997230574284,53.35366666666669,38,53,71,0.02121478659530216,0.009462387360870714,0.020530057899420882,0.03557876183067046,11.445500000000001,5,11,19,0.019336637349795134,0.007481280340097932,0.01841293887002181,0.03410275079728508,10.434000000000001,4,10,19,0.24485166222164206,0.21586973324856623,0.24401637214356375,0.2762820492879409,0.30813647193320676,0.2772719985865766,0.3076389655903068,0.34006112763773727,0.3706815458075374,0.3161848932783265,0.3689876004339151,0.4316728650408801
23691,José Tena,3B,WSN,315,0.22902077214969582,0.17728408594484452,0.22802641172271487,0.28422652615903926,72.0925,55,72,91,0.1123383814069299,0.07786684793485804,0.11123126339297082,0.15100187841736148,35.35216666666666,24,35,48,0.09551728295450806,0.0628584719563919,0.0939741365631589,0.1337412528227447,30.05583333333333,19,30,42,0.019772181303109187,0.006285072651153456,0.018888138673761684,0.0364784079574612,6.221333333333333,2,6,11,0.018846656934090576,0.0034747485838880084,0.017655389118960974,0.03774555424810004,5.927000000000003,1,6,12,0.2493871805252843,0.21683067144616341,0.2488222936960508,0.2839299942478986,0.31012701553370325,0.2766072050847902,0.31012681402759135,0.34447249620782777,0.36330049053222324,0.3066807319879926,0.3614721576772532,0.4265052823292498
23697,Julio Rodríguez,OF,SEA,686,0.23819758919860393,0.201997977805477,0.2376752471492719,0.2762783398647204,163.41233333333335,136,163,193,0.13708679164304188,0.10813376442602486,0.13644297817651757,0.1683067675338116,94.05649999999999,73,93,117,0.1249621818353499,0.09721695343747205,0.12442643961633514,0.15446379044809203,85.72616666666666,66,85,108,0.03793384352908034,0.022491701830844486,0.03721734161824164,0.05580110625399343,26.019333333333332,15,25,39,0.034780067221277945,0.019203289226670726,0.033698650133151084,0.053603018933964575,23.868166666666667,13,23,37,0.2634709834977777,0.2389396233060892,0.2632007184371294,0.28845490158963233,0.329237101238298,0.3029871754156532,0.32949642559740755,0.35541670044807455,0.4551571537396779,0.4069197847611508,0.45372555936613224,0.5078107974669323
23698,Ronny Mauricio,2B/3B,NYM,133,0.2101818931696033,0.14291911599550217,0.20827905421532206,0.28248670844633483,27.936666666666667,19,28,38,0.11386901653434238,0.06381687543479865,0.11204181137644766,0.16916431327876824,15.134666666666666,8,15,23,0.09761485533433066,0.05050688347443984,0.09609008663929852,0.1494426548207108,12.979499999999998,7,13,20,0.024572976447385788,0.006610824523169882,0.02267662425689015,0.05188990473293137,3.2668333333333326,1,3,7,0.025602718397553986,0,0.022823909500856533,0.055426727187597995,3.403,0,3,7,0.22972142431473694,0.1991208013430026,0.22938955708588107,0.26186867507367445,0.30113610413075426,0.2692580783509081,0.3006499767523324,0.3340624897065393,0.36392059488828754,0.3083661852516171,0.3621084225055735,0.423362642202994
23733,Ezequiel Duran,3B,TEX,287,0.19751545307928242,0.1508774455468641,0.1961235225438407,0.2469484874314154,56.6805,43,56,72,0.09753703330726896,0.06552711931683894,0.09663632178909795,0.1324038722510861,27.986000000000004,19,28,38,0.07940655789098225,0.04996430592642914,0.078172446099686,0.11256455438380286,22.78866666666667,14,22,33,0.014836561233517044,0.003479525288437636,0.01401167236658425,0.029068093245244862,4.255166666666666,1,4,8,0.018832375980436446,0.003702379062062227,0.017609675798884485,0.03727345942551489,5.405833333333334,1,5,11,0.21091191311128052,0.186804227587997,0.21057385923187205,0.23620743218630286,0.2708159209032422,0.24551195088219122,0.2705972124027385,0.2969960774701082,0.30068200466550804,0.2605288902743436,0.2998928263533098,0.3438147332147917
23772,Wilyer Abreu,OF,BOS,518,0.22645538176790705,0.1841203025001501,0.22525100540866783,0.27149301048854707,117.24333333333334,94,117,143,0.14194858598007862,0.10866009763771721,0.14091284795187292,0.17845431603062611,73.48349999999999,55,73,94,0.1521249705220846,0.11358041232357909,0.15103014082986888,0.1933213817708056,78.74333333333334,58,78,101,0.05941689168638257,0.034044547275096156,0.05791013304566364,0.09008793647510982,30.76033333333333,18,30,47,0.014560291756704808,0.0041470333524218864,0.013675781998030673,0.027567124346127913,7.5345,2,7,14,0.25571700888143833,0.22483396449906376,0.2552412236587881,0.2879130513221203,0.3332092661369115,0.30102995232407037,0.33294011904211684,0.36616919991168856,0.5022293901157661,0.43104649513318766,0.5004327049341959,0.5814428760917539
23782,Leo Jiménez,2B/SS,TOR,77,0.2178992636843274,0.13149569394325236,0.21478925755832956,0.3135426341419605,16.785666666666668,10,17,24,0.11017551059550867,0.05004887164554774,0.10756055120238647,0.180203712943179,8.487166666666667,4,8,14,0.09991011145886183,0.040164023657169375,0.09629078341127204,0.16758186552914267,7.697666666666669,3,7,13,0.023215125404900533,0,0.024413107246641814,0.05543636534075006,1.7880000000000011,0,2,4,0.007301053344382729,0,0,0.026782745786739868,0.5633333333333341,0,0,2,0.2400335143979298,0.20807825386063303,0.23957747482470945,0.2728126669348702,0.3108877405566017,0.2770959481362996,0.31035178231077776,0.34660767174803686,0.371515871350297,0.31427632425049734,0.3696536919743802,0.43475261127991366
23789,Blaze Alexander,3B,BAL,294,0.22382205786438408,0.17118118843672442,0.22246251619570265,0.2799625168320793,65.851,50,65,83.05000000000018,0.11902749410665724,0.08099041604560099,0.11810171304789527,0.160175519038159,35.008,24,35,48,0.10675677202341466,0.07063895668181754,0.10521184297968043,0.14868659703505618,31.40316666666667,20,31,44,0.025797055740267163,0.009944675242520667,0.02459918545131702,0.04604744715645913,7.5903333333333345,3,7,13,0.012585132419313508,0,0.010861924899765087,0.028140871130038155,3.7023333333333337,0,3,8,0.24902632546372855,0.21744205911930892,0.24838607693328102,0.2830127176460566,0.32143267294184136,0.28789694796802173,0.3210695432318714,0.35624396612400505,0.3901585514769479,0.33135726849060515,0.38772732367810353,0.45592406128590096
23792,Alek Thomas,OF,ARI,420,0.21989195492362087,0.1769149691654543,0.21942536900940757,0.2633238084354581,92.36983333333335,73,92,113,0.11193399496427271,0.08151365555619697,0.11131352440902682,0.1450724239738692,47.01433333333334,34,47,61,0.09918333157052808,0.07079551222123587,0.09845025442884747,0.13003507125065697,41.66083333333333,29,41,55,0.02305295142483111,0.009471615487366582,0.022485086056271607,0.03865887878775343,9.68566666666667,4,9,16,0.018122580379002738,0.006497020333045544,0.017351527138495415,0.03333922886088673,7.61516666666667,3,7,14,0.23524841164566032,0.21055521623586332,0.23497821184223605,0.26134168330788327,0.28943002128409645,0.26368215630556663,0.2893064528073752,0.3158321762611753,0.36354401632802796,0.3196321927079542,0.36218213616577005,0.41238378628478156
23800,Parker Meadows,OF,DET,525,0.20022391590148136,0.16174046557277028,0.19917545252174051,0.24185363502955523,105.074,84,105,129,0.11627647055680843,0.08728180720037036,0.1153547812119966,0.14863321927110856,61.028,45,61,79,0.09238572521280536,0.06498073893182892,0.09151051612350189,0.1222106170418131,48.4845,34,48,65,0.02247150436727412,0.009950363363969322,0.021704633008535954,0.03763547939819539,11.794166666666671,5,11,20,0.02465560737285286,0.010264156808792207,0.023615227601985984,0.042872578677836906,12.944166666666668,5,12,23,0.22229021122766282,0.19514213090358662,0.22187044555093638,0.25127111010514996,0.3002520106505144,0.2712520520299048,0.2996663228057461,0.3315423388822356,0.3540756369643647,0.30330870148316513,0.35247937442309835,0.41051343564432524
23986,Curtis Mead,2B/3B,CHW,49,0.21008441693019056,0.10414368535271203,0.20585984213205116,0.3272278524585316,10.300166666666664,5,10,16,0.10822464906820771,0.040039611756716,0.10275134857416698,0.19492945063457418,5.3035000000000005,2,5,10,0.09200935293920219,0.021190424202818896,0.08575637176200424,0.1711603100167719,4.510666666666666,1,4,8,0.020139848422337788,0,0.019997458312871315,0.061080900634480864,0.987666666666666,0,1,3,0.01441175160740854,0,0,0.04389648626423464,0.7068333333333329,0,0,2,0.23194607542848053,0.2019355059749846,0.23125606284340378,0.2642217310462742,0.3025932582151348,0.27011865238214644,0.30182234352422316,0.33609201805391486,0.3493547835189199,0.295963464922503,0.34722781152124577,0.4074466159627677
24064,Ezequiel Tovar,SS,COL,651,0.2312119464091397,0.1925942465084401,0.2305007826995776,0.2712842835846964,150.6843333333333,123,150,180,0.12379233465400391,0.09527864382656129,0.12326995601140689,0.15434665682718876,80.66516666666666,61,80,102,0.1181772199417845,0.08855139796359586,0.11732568492771203,0.15022520299095532,77.03149999999998,57,76,99.05000000000018,0.03282510523198309,0.0184853637556762,0.03179661573965233,0.05065409642399201,21.393166666666662,12,21,33,0.012634277758541411,0.0045592414078135845,0.011934846383360707,0.023624594201666238,8.233166666666667,3,8,15,0.25217915613899755,0.2248486888786708,0.2516575137004896,0.28107999575656417,0.30976083116170344,0.2815142811513405,0.3094235728898359,0.33887387023411847,0.4237479983280347,0.3690258594634724,0.4223001803772628,0.4838479697007162
24257,Jhonkensy Noel,OF,BAL,14,0.16429456333121287,0,0.14563416740773316,0.36482078387637873,2.2979999999999987,0,2,5,0.09340443562492065,0,0.07302432064972096,0.2298899373812165,1.306333333333333,0,1,3,0.09506568645030317,0,0.0732221824942969,0.2473884671749633,1.3300000000000007,0,1,3,0.031191002919283135,0,0,0.14000776031394266,0.43616666666666737,0,0,2,0.006228811240341064,0,0,0.07086237156828151,0.08716666666666673,0,0,1,0.1699428998106919,0.14569265410421142,0.16942007256829955,0.19521019762924222,0.2349862495894551,0.20792333110353756,0.2343632017005754,0.26329148560449206,0.31471706740321087,0.26547706465509724,0.31322944894409754,0.36861052749275103
24262,Ceddanne Rafaela,OF,BOS,609,0.23451050183963562,0.19510844743532318,0.23388156933022614,0.27711841944650606,142.80649999999997,116,142,173,0.13170206607784535,0.10156134758903602,0.13125229316856157,0.1637764873273547,80.21533333333333,61,80,102,0.12100894201916827,0.09005412126931236,0.11978638939793518,0.1555254754428745,73.688,54,73,96,0.03310135498276222,0.017897416256584614,0.032078685908067735,0.05159034534966085,20.160000000000004,11,20,31,0.030061591936132077,0.015195905420578725,0.029091827134023498,0.048034433708841154,18.30466666666667,9,18,30,0.25641449467885746,0.2272962298614703,0.2559924796518817,0.2873254393989373,0.3138983988632099,0.2834648994267496,0.3137753273908686,0.34527847672467693,0.43286649873025945,0.3735492760951164,0.4317299644534346,0.4976537880248884
24336,Johan Rojas,OF,PHI,175,0.20545719944863228,0.14679504937719245,0.20410722039698087,0.2691260003471725,35.96950000000001,25,36,48,0.10585814712102462,0.06383578751457343,0.10465950505670385,0.15209293651481115,18.5305,11,18,27,0.07391957496034128,0.03977190151686512,0.0723499493793667,0.11274773277588954,12.943500000000002,7,13,20,0.012784933763179558,0,0.011499179102507483,0.029331737690354565,2.2380000000000004,0,2,5,0.05478477935581819,0.0222109117799673,0.052544561475894445,0.09545736816383014,9.589999999999998,4,9,17,0.22054606498583693,0.1929701972225379,0.22001743993795328,0.24954350863799696,0.28040920505001904,0.252201708254375,0.2798511535955901,0.30995973587472814,0.3024082028095254,0.25842621204438404,0.30125247227826824,0.35130048130120667
24488,Max Schuemann,SS,NYY,14,0.17694579965357732,0,0.14921451217739298,0.3809406925073719,2.4751666666666665,0,2,5,0.10239400134237239,0,0.07424738494051436,0.2711619049372998,1.4328333333333323,0,1,4,0.07320649166090346,0,0.07022327757751962,0.21568341126205118,1.0251666666666672,0,1,3,0.015511589320319525,0,0,0.07505671315094428,0.21716666666666654,0,0,1,0.025533103362283056,0,0,0.1343302217615797,0.3571666666666666,0,0,2,0.19411155748227393,0.16834380325729892,0.19359211900235807,0.22188820585042043,0.27916083282803716,0.24944456998323575,0.2787402588786448,0.31011597302450494,0.2899424650072491,0.24547069929583712,0.28875443362149045,0.33867347194580305
24589,Richie Palacios,OF,TBR,189,0.22272124301433724,0.1623808837489178,0.22131047174465857,0.2863380846060343,42.13316666666666,30,42,55,0.1258230331942655,0.08175065075701293,0.12469840536944413,0.17297264979463448,23.800166666666666,15,24,33,0.09679567626567168,0.057317803287001985,0.09502613578909291,0.1406823058165303,18.303833333333337,11,18,27,0.02129407464905989,0.005168106131711403,0.02059626702581515,0.04224040055092335,4.0295000000000005,1,4,8,0.039645170964329714,0.014531074419850942,0.03738158964373278,0.07263279107571435,7.5028333333333315,3,7,14,0.24961475669423008,0.220383079546782,0.2490468218279038,0.2798236111673059,0.32226806691983806,0.29197602879841517,0.32199549804847627,0.35382394656783167,0.3789548515636366,0.32657103603247,0.3773812414225088,0.43676821948041045
24598,Addison Barger,3B/OF,TOR,518,0.2374256654034673,0.1934160454606504,0.23631473948506188,0.2841944785840553,122.98200000000001,98,122,149,0.1314964519876295,0.09918333125927262,0.1305153104569337,0.16710963551633579,68.10533333333335,51,67,87,0.15351406327337136,0.11488571004399621,0.15237627540912785,0.19555063919458746,79.518,59,79,103,0.05439384128161921,0.03099053560326333,0.0528957333227138,0.0827049820499561,28.175333333333334,16,27,43,0.007854538657822525,0.0018120635732304243,0.007420088362963702,0.016796801194039167,4.067666666666666,1,4,9,0.26060202124754017,0.22933791088837274,0.25987710966190425,0.2931842028485491,0.32024681918033354,0.2877091785171354,0.31980398640602153,0.35399437990249777,0.48824323735093456,0.41868658121869706,0.48658659868574416,0.5649859586469225
24605,Michael Helman,OF,TEX,175,0.22616303614173633,0.1623594378302736,0.2244321443769236,0.2948041900225055,39.5695,28,39,52,0.13462724407783958,0.08685063283928342,0.13329571328898931,0.18800323788034246,23.557666666666666,15,23,33,0.12861041887411628,0.0775992634010603,0.12612181974480774,0.18594969288909768,22.508666666666663,14,22,33,0.03803733727249402,0.011498904683514201,0.035606478091332605,0.07199099826364998,6.654666666666667,2,6,13,0.02803024236065855,0.005463192020136696,0.024114732828971044,0.06334900610391335,4.902999999999991,1,4,11,0.25043761752060234,0.2174011250318314,0.24960160080219512,0.2864861095101777,0.3160917707758771,0.28264272567737814,0.315561242281556,0.35140106635219953,0.439069526168624,0.3689268903756203,0.4368037059129628,0.5173167914136537
24610,Steven Kwan,OF,CLE,665,0.24002579313018674,0.20097999751034304,0.2393631502850782,0.2815088238901707,159.67033333333333,131,159,191,0.12580600431561798,0.09798303067216982,0.12514642556008093,0.1559607139369337,83.7,64,83,105,0.08169834454241597,0.060079782361758684,0.08115483275411317,0.10532622372778513,54.35466666666667,40,54,71,0.013067886578151612,0.005695203281254945,0.012655520486576649,0.022185715373310363,8.692500000000003,4,8,15,0.023939587622526088,0.011503044134116317,0.0230216587408495,0.039714105470586014,15.925333333333336,8,15,27,0.27196063506000095,0.24674627821885203,0.2717215736970997,0.2986580757272798,0.34980197895440923,0.32210592698363905,0.3494436400983556,0.3786671845376587,0.36268659501647404,0.32117834952664936,0.3614411683319223,0.40739181982153005
