playerid,PlayerName,role,Team,IP_atc,SO_mean,SO_p05,SO_p50,SO_p95,BB_mean,BB_p05,BB_p50,BB_p95,H_mean,H_p05,H_p50,H_p95,ER_mean,ER_p05,ER_p50,ER_p95,W_mean,W_p05,W_p50,W_p95,QS_mean,QS_p05,QS_p50,QS_p95,WHIP_mean,WHIP_p05,WHIP_p50,WHIP_p95,Ks_mean,Ks_p05,Ks_p50,Ks_p95,W_mean_t,W_p05_t,W_p50_t,W_p95_t,QS_mean_t,QS_p05_t,QS_p50_t,QS_p95_t,ERA_mean,ERA_p05,ERA_p50,ERA_p95,K9_mean,K9_p05,K9_p50,K9_p95,BB9_mean,BB9_p05,BB9_p50,BB9_p95
29911,Andrew Abbott,SP,CIN,164,0.933888321057863,0.7760121070319643,0.9312915986653804,1.1009266278390584,0.29767504408484013,0.2120667164023403,0.29481146115836254,0.39082941562950757,0.8905337156272018,0.7479355560537218,0.8881033357244021,1.0431952156758246,0.39964159220948475,0.29804062564949174,0.39689954653817006,0.510769665627348,0.06488783422215189,0.033569189132548936,0.06385658042740786,0.10005330515977731,0.07914493127273987,0.04195059423885218,0.07739043676395904,0.12279877716979422,1.1882087597120419,1.0172708313502685,1.1865053736669553,1.3710098607633094,153.232,119,152,192,10.648666666666667,5,10,17,12.976166666666666,7,13,20,3.596774329885363,2.6823656308454256,3.5720959188435306,4.596926990646132,8.404994889520767,6.984108963287679,8.381624387988424,9.908339650551525,2.679075396763561,1.9086004476210625,2.6533031504252627,3.5174647406655684
29914,Andrew Alvarez,SP,WSN,90,0.9190000433357702,0.6854775631447021,0.9140572499093594,1.1774727850085123,0.3349017027066999,0.20080709454681664,0.3292577371630613,0.48928231014323925,0.9306990070142704,0.7259581766234114,0.924430579270562,1.157735368611229,0.4463131081448588,0.2930670015701177,0.44123892171833734,0.6169223331271878,0.059369856737949214,0.020779239810245514,0.056862500132063266,0.10757243753477663,0.06910334174386105,0.023171022009625057,0.06667504206047362,0.12338097729968399,1.2656007097209705,1.0099571744491238,1.2612168272361075,1.5440910070011118,82.70283333333333,58,82,110,5.342,2,5,10,6.2203333333333335,2,6,11,4.016817973303729,2.6376030141310594,3.971150295465036,5.55230099814469,8.271000390021932,6.169298068302319,8.226515249184235,10.59725506507661,3.014115324360299,1.8072638509213497,2.9633196344675516,4.403540791289153
29921,Spencer Arrighetti,SP,HOU,86,1.0419558373429383,0.8260117027303188,1.0358484926702352,1.274831165849937,0.42711521946959463,0.28979704615587637,0.42242497603943346,0.5866254725291563,0.9393412773475249,0.7487803624778129,0.9370590067675905,1.1443786785951762,0.5042473085159147,0.35104262634131195,0.5004584300372623,0.6711872557591185,0.05310290361545077,0.012925208501166671,0.05072277396006705,0.0984160594874654,0.05783510354812862,0.015365247577302387,0.05555841268382351,0.10611298854778745,1.3664564968171196,1.1170212223183025,1.3612075023673131,1.6353579080660798,89.4685,67,89,116,4.560666666666667,1,4,8,4.964,1,5,9,4.538225776643232,3.1593836370718074,4.504125870335361,6.040685301832067,9.377602536086444,7.434105324572869,9.322636434032116,11.473480492649433,3.8440369752263517,2.6081734154028875,3.8018247843549013,5.2796292527624065
29928,Dylan Dodd,SP,ATL,46,0.6518511460267628,0.4324783518103292,0.6448369534134185,0.8910148732891152,0.34045868133621643,0.18335313431993538,0.33356238606335864,0.5219129485123941,1.2542437399876614,0.9516291737726273,1.2493420590323476,1.5738194604095153,0.691630748061591,0.4570820510116906,0.682502633746314,0.9537948068719827,0.04300362791597818,0,0.0414734185556406,0.10070103123126453,0.04441529617038084,0,0.042137495179790305,0.10344374216093556,1.5947024213238779,1.2447760648079926,1.5872906038321033,1.9635500609108916,29.983666666666668,19,30,42,1.9813333333333334,0,2,5,2.0453333333333332,0,2,5,6.224676732554319,4.113738459105215,6.142523703716826,8.584153261847844,5.866660314240865,3.8923051662929624,5.803532580720766,8.019133859602038,3.0641281320259477,1.6501782088794186,3.002061474570228,4.697216536611547
29960,AJ Smith-Shawver,SP,ATL,8,0.934078969340998,0.38624352293157,0.9106685860797921,1.562791927210064,0.4157549331233316,0.11110012576932937,0.3873745568390127,0.851851009085923,0.8838592764912742,0.3704646246181779,0.8613127296372202,1.4813011469681112,0.4527140835053602,0.11835419949906954,0.42785771686606994,0.8904184107249797,0.05508061424309236,0,0,0.2394256662014277,0.059084169720591675,0,0,0.24675910155677058,1.2996142096146057,0.6567392025724479,1.280627624693795,2.0272979032153398,7.492333333333334,3,7,13,0.4415,0,0,2,0.4726666666666667,0,0,2,4.074426751548241,1.0651877954916258,3.8507194517946295,8.013765696524818,8.406710724068981,3.47619170638413,8.196017274718129,14.065127344890577,3.7417943981099846,0.9999011319239643,3.486371011551114,7.666659081773307
30004,McCade Brown,SP,COL,15,0.8450897060931838,0.44224042573181865,0.8338630030849898,1.2895274041744669,0.5252446132363614,0.2101180446402765,0.5132990694283668,0.8823164359552661,1.0924868989603116,0.6474848566803766,1.072431512062315,1.5860692605747106,0.6750420104758363,0.3227857900284763,0.6558113481437732,1.0962556210651788,0.04237583049835431,0,0,0.14506286447802375,0.04015021133847533,0,0,0.14085394283651995,1.6177315121966729,1.060206113498836,1.5948917674613172,2.2243445662702057,12.667666666666667,6,12,20,0.6366666666666667,0,0,2,0.6035,0,0,2,6.075378094282527,2.9050721102562864,5.902302133293959,9.86630058958661,7.605807354838654,3.980163831586368,7.504767027764909,11.605746637570203,4.727201519127252,1.8910624017624884,4.619691624855301,7.940847923597395
30031,Julian Aguiar,SP,CIN,35,0.7666768843176756,0.4977375673259131,0.7574716725969002,1.0620584956492316,0.3662955596297685,0.18730359365568944,0.357404478966431,0.5778214833128524,1.071034241100987,0.7621477090488953,1.062248296355314,1.4035725915819117,0.5673493747060724,0.3333213149949583,0.556300362728336,0.8401200958897844,0.048411364005409074,0,0.044964989260306315,0.11992283175468305,0.05178591864424426,0,0.05119153866084747,0.12456466882718134,1.4373298007307553,1.075497368675165,1.4278762371833866,1.823931853178709,26.802666666666667,17,26,38,1.6915,0,2,4,1.8111666666666666,0,2,4,5.106144372354652,2.999891834954625,5.006703264555025,7.56108086300806,6.90009195885908,4.479638105933218,6.817245053372101,9.558526460843085,3.2966600366679164,1.685732342901205,3.216640310697879,5.200393349815672
30055,Cade Povich,SP,BAL,26,0.9324009809530336,0.6094528056094739,0.9248726613569846,1.2826021383774877,0.38112438528858034,0.1804263400896153,0.3749138430683727,0.6036768924692383,1.0224538583065692,0.7022099661871846,1.013882828260294,1.3828582343781497,0.56039792413952,0.3169828131210114,0.5510515272402893,0.8323889825085543,0.04932429750558998,0,0.039906774816040304,0.13002409904585224,0.050550048970485345,0,0.04002383689182627,0.13251428838573104,1.4035782435951496,1.017755424714326,1.390985538796531,1.8151504383490658,24.261,15,24,34,1.2828333333333333,0,1,3,1.314,0,1,3,5.043581317255681,2.8528453180891025,4.959463745162603,7.491500842576989,8.391608828577303,5.485075250485265,8.323853952212861,11.54341924539739,3.430119467597223,1.6238370608065378,3.3742245876153545,5.433092032223144
30056,David Festa,SP,MIN,73,0.98454680928894,0.7531142642274642,0.97892662346974,1.2272872075892298,0.3575328840403834,0.2218919414690017,0.3552730022967463,0.5074884314391717,0.9853823600987428,0.781235674943319,0.9804564753409859,1.2108155861208283,0.5241531946103889,0.35913859074011256,0.5191418062825173,0.7044430338816121,0.051758986422797255,0.013138641396390604,0.049007802338575504,0.1005772613625529,0.05386993407948079,0.013291676395389924,0.05160677477152768,0.10504110151718955,1.342915244139126,1.0876407149695286,1.3369682332908508,1.6125860003460677,71.80083333333333,52,71,94,3.7708333333333335,1,4,7,3.9323333333333332,1,4,8,4.7173787514935,3.232247316661013,4.672276256542656,6.339987304934509,8.86092128360046,6.7780283780471775,8.81033961122766,11.045584868303068,3.217795956363451,1.9970274732210154,3.1974570206707167,4.567395882952545
30076,Landen Roupp,SP,SFG,128,0.9263430002849731,0.745474833024699,0.9240325958257973,1.1172011184617152,0.3404567536821002,0.23398659389731166,0.3368982977601572,0.4608284406124492,0.9605932176575906,0.7915642011288235,0.9590228775389575,1.1337909308502765,0.47038821498783573,0.34348132966732614,0.4686989741864388,0.6075156512775177,0.05719847595132,0.023661813821156015,0.055574002782846264,0.09657063140319035,0.06643885837615193,0.028500034012569286,0.06454480663843667,0.11098518599117582,1.3010499713396908,1.100932696750337,1.2977818670841228,1.5142697074496656,118.33933333333333,90,117,150,7.3021666666666665,3,7,12,8.490833333333333,4,8,14,4.233493934890522,3.091331967005935,4.218290767677949,5.467640861497659,8.337087002564758,6.7092734972222905,8.316293362432177,10.054810066155436,3.064110783138902,2.105879345075805,3.0320846798414145,4.147455965512043
30094,Jordan Wicks,SP,CHC,44,0.8559842499897223,0.6014950190200506,0.8506624239733424,1.1302428024155609,0.3497017170128,0.1937830707884907,0.34198112227887045,0.5305375405074976,1.016376325813797,0.7469307301190311,1.0108946728187376,1.3023570940065752,0.5221556057976233,0.3236502385777224,0.5153991241527902,0.7421264087279403,0.052697346952670795,0,0.04724742460971958,0.11748656568398949,0.05680183183951674,0,0.0503877209403492,0.1238899959315832,1.366078042826597,1.054816729599805,1.3581591751450037,1.699668217128423,37.58433333333333,25,37,51,2.3121666666666667,0,2,5,2.4943333333333335,0,2,5,4.69940045217861,2.9128521471995015,4.6385921173751115,6.679137678551463,7.703858249907501,5.4134551711804555,7.655961815760081,10.172185221740047,3.1473154531152,1.7440476370964162,3.077830100509834,4.774837864567478
30107,Christian Scott,SP,NYM,38,0.8731766252383993,0.5962911287392025,0.8658020536254392,1.1717530046290727,0.3085764119593629,0.1469807766943595,0.3000191458688816,0.48863533418542526,0.985685254858388,0.7021034440642284,0.979332140939344,1.2955835395263364,0.49015064683349363,0.28593074726186163,0.4821211311729476,0.7204241721432517,0.05533670898479087,0,0.05203737224386466,0.12571879142663356,0.06425722246253854,0,0.056914741538696176,0.14175809418700255,1.294261666817751,0.9592490839112303,1.2873468138636486,1.6412139204436802,33.18416666666667,22,33,46,2.103666666666667,0,2,5,2.4383333333333335,0,2,5,4.411355821501442,2.5733767253567548,4.3390901805565285,6.483817549289266,7.858589627145594,5.366620158652823,7.792218482628952,10.545777041661655,2.7771877076342664,1.3228269902492356,2.7001723128199346,4.397718007668828
30113,Chad Patrick,SP,MIL,140,1.017745072046758,0.8312878949139904,1.0148121066042437,1.2235255756543184,0.33637335957935993,0.23378009035231398,0.3338763061282535,0.4524172589619438,0.9086646188330875,0.7546288070576934,0.9060615434329933,1.0752542138810333,0.45211876984849886,0.33211303887422083,0.4485802245691629,0.5849884090175872,0.05779925083166837,0.025220285577718434,0.05673502242981973,0.09397588602188114,0.06631746269803433,0.029856517431628073,0.06455644163064081,0.1087700246320421,1.2450379784124475,1.0541211946754565,1.2420570951634624,1.4491059691396257,142.35083333333333,108,141,180,8.0855,3,8,13,9.2675,4,9,15,4.06906892863649,2.9890173498679875,4.037222021122466,5.2648956811582845,9.159705648420822,7.481591054225913,9.133308959438192,11.011730180888865,3.0273602362142396,2.104020813170826,3.0048867551542813,4.071755330657494
30122,Gavin Williams,SP,CLE,168,1.043248902884148,0.877117703179902,1.0424375740009002,1.2158712369292246,0.42312225788163965,0.31462837638266083,0.41996288909220925,0.5395569918247567,0.8417711264712334,0.7105405616441217,0.8389948087512263,0.9798101311438481,0.4165554373512664,0.3136673088082599,0.4132307459406962,0.5281966841157686,0.06057120049741959,0.030582405641143003,0.059452323341859445,0.09459220518822214,0.06834795270933511,0.03462478680341301,0.06717253853671434,0.10618827351280674,1.2648933843528731,1.0860787103874567,1.2601025796364187,1.4541009313361188,175.61916666666667,137,175,218,10.198833333333333,5,10,16,11.504166666666666,6,11,18,3.7489989361613976,2.823005779274339,3.719076713466266,4.7537701570419175,9.389240125957333,7.894059328619118,9.381938166008101,10.942841132363021,3.808100320934757,2.8316553874439476,3.779666001829883,4.85601292642281
30134,Tanner Bibee,SP,CLE,182,0.918610950419494,0.7708173877059102,0.9162510584275805,1.0775107434063549,0.30929947437555044,0.22709066874126363,0.3070427650017119,0.3974659498218034,0.9401096694351053,0.7980616845401324,0.937859342018946,1.090479365784996,0.45394828665020515,0.3452837542177915,0.45203081694620717,0.5713163207040063,0.05766658296347066,0.029279581830360373,0.056511652217879,0.09023433854856698,0.06867097114721968,0.03525928968504063,0.06721027806083488,0.1072039360753488,1.2494091438106558,1.0768722932872392,1.2475561436929345,1.4254655925543933,167.66433333333333,130,167,207,10.530333333333333,5,10,17,12.531666666666666,6,12,20,4.0855345798518465,3.1075537879601236,4.068277352515865,5.141846886336056,8.267498553775447,6.937356489353192,8.246259525848224,9.697596690657194,2.783695269379954,2.0438160186713725,2.763384885015407,3.5771935483962305
30146,Jack Leiter,SP,TEX,148,1.0040687688860175,0.8275810438858975,1.0014987385207696,1.1944354836198623,0.3968797116425199,0.289792370021003,0.3938491294419749,0.5166177700245609,0.9136296049763968,0.7656333641021584,0.9122239578000415,1.0715173150047521,0.4804912002817103,0.3570127660767844,0.4782099289584837,0.6108106343784394,0.05463402224199781,0.024808366802989878,0.05352916369903227,0.08948279533005983,0.060698489780605394,0.026684580903642084,0.059085373326071486,0.10067724581540721,1.3105093166189168,1.1246434059713832,1.306491254022293,1.5054798353026448,148.7115,114.94999999999999,147,187,8.090166666666667,4,8,13,8.992,4,9,15,4.324420802535393,3.2131148946910595,4.3038893606263535,5.497295709405955,9.036618919974158,7.448229394973078,9.013488646686927,10.749919352578761,3.571917404782679,2.608131330189027,3.544642164977774,4.649559930221048
30160,Richard Fitts,SP,STL,104,0.9120833524261912,0.7021002233447643,0.9074477931335307,1.1395266822935255,0.3402858503051019,0.22001400003376245,0.33668421588257613,0.47590931633757394,0.9784529688160973,0.7854734196398027,0.9748218324282648,1.1838011040061198,0.4984811799814601,0.3483780434724726,0.4930863604980438,0.6644200949784944,0.0541621819306453,0.01907717715091915,0.052222035199929184,0.09570302191186976,0.0607136218795033,0.02087116639310602,0.05819670168381631,0.10686746369101577,1.3187388191211993,1.0855608827535828,1.3154163051438457,1.5625398698182744,94.92583333333333,69,94,124,5.639833333333334,2,5,10,6.320666666666667,2,6,11,4.486330619833141,3.1354023912522533,4.437777244482394,5.9797808548064495,8.208750171835721,6.318902010102879,8.167030138201778,10.255740140641729,3.062572652745917,1.980126000303862,3.0301579429431853,4.283183847038165
30171,Mason Black,SP,KCR,40,0.8345940813126353,0.5721330851679411,0.8263236606947102,1.1328778640160047,0.3961872529187032,0.2150635714710782,0.38838413795821514,0.6058108813046925,1.099547448858515,0.8026961759009585,1.0905257815659606,1.4156209929161938,0.6236755879641183,0.3960541801486676,0.6150872581826419,0.886632664332803,0.04562177387649223,0,0.045638083567771034,0.10763020118282587,0.04598493975857718,0,0.04495416347915056,0.11199776902077332,1.4957347017772182,1.1457467431007202,1.4885052091141366,1.8718183588921424,33.3285,22,33,47,1.8235,0,2,4,1.8365,0,2,4,5.613080291677065,3.5644876213380083,5.535785323643777,7.979693978995226,7.511346731813719,5.14919776651147,7.4369129462523915,10.195900776144041,3.565685276268329,1.935572143239704,3.495457241623936,5.452297931742232
30182,Will Warren,SP,NYY,134,1.0228970528383332,0.8360256620381816,1.0202730304843213,1.2175585692559046,0.3703880999184711,0.2625769456544321,0.36715095954978294,0.4866343613229099,0.980455352714385,0.8179117627867278,0.9775514448175543,1.1548498145836297,0.5277909767065803,0.3938313158061431,0.5244842386043833,0.6722053662545661,0.052114540186648566,0.020940886373522358,0.05082023581536467,0.08762274487266129,0.054615569261494114,0.021818322445912582,0.05313428359550508,0.09260984249846058,1.350843452632856,1.1493457359188726,1.3490608999646652,1.5610315314979601,137.162,105,136,172,6.987,3,7,12,7.326833333333333,3,7,13,4.750118790359222,3.544481842255288,4.72035814743945,6.049848296291095,9.206073475544999,7.524230958343635,9.182457274358892,10.958027123303141,3.33349289926624,2.3631925108898892,3.3043586359480464,4.379709251906189
30184,Noah Cameron,SP,KCR,142,0.88434544835345,0.7151598046492604,0.8797693673554905,1.064973289854519,0.3093356665389381,0.21336590074561362,0.3061423689267493,0.4162839145034388,0.8834770973226541,0.730127520449976,0.8813748077974324,1.045859833464589,0.39840450431014124,0.28976445567888665,0.3954143773168521,0.5159026764323742,0.06303508485587005,0.029614797126773215,0.06094247922365249,0.10174809163525951,0.07742881758259369,0.03768122408905075,0.07548215265873467,0.12234640230682367,1.1928127638615922,1.0031000088329787,1.1898104231964066,1.3883827077247,125.58983333333333,96,125,159,8.958166666666667,4,9,15,10.994833333333334,5,11,18,3.5856405387912713,2.6078801011099797,3.558729395851669,4.643124087891367,7.95910903518105,6.436438241843344,7.9179243061994145,9.584759608690671,2.784020998850443,1.9202931067105227,2.7552813203407434,3.7465552305309493
30240,Hunter Dobbins,SP,STL,96,0.832767948817931,0.6408526271267179,0.8281002288857386,1.0418864078008965,0.29317144032938947,0.1826243299381716,0.28891915214687935,0.4170674828915954,0.9981506673210049,0.8034662487544026,0.994511093129371,1.2085659926106034,0.4801770256621785,0.33672373819743356,0.4762298877315164,0.6409882684960313,0.05612906687355952,0.020285835235293766,0.053750574093756914,0.09927878522131055,0.06629403155362056,0.022700880575792465,0.06367080245218842,0.11848288343476192,1.2913221076503942,1.0605041111393623,1.28861588597365,1.5306407269764812,79.8485,58,79,105,5.383,2,5,10,6.362666666666667,2,6,11,4.321593230959607,3.030513643776902,4.286068989583648,5.768894416464281,7.49491153936138,5.76767364414046,7.452902059971648,9.376977670208069,2.638542962964505,1.6436189694435444,2.6002723693219143,3.7536073460243586
30279,Bryan Woo,SP,SEA,195,1.04337437473362,0.8828934971766144,1.041656024178704,1.2066329254611137,0.19102154101192112,0.13163907814792034,0.1886912851628309,0.25711217662189617,0.8039114752668044,0.6769757128952223,0.8029609290803286,0.9324023690190645,0.31901744249977587,0.23793406525670246,0.3165609774534476,0.405859513976598,0.07662445636236166,0.04369323407073243,0.07579776955342929,0.11219408609595775,0.109141124810329,0.06567865745755294,0.10773762943659478,0.1574196216856213,0.9949330162787254,0.8530447221579756,0.9931735103587127,1.1427541516126503,203.66433333333333,160,203,252,14.959166666666667,8,15,23,21.301833333333335,12,21,31,2.871156982497983,2.141406587310322,2.849048797081028,3.652735625789382,9.39036937260258,7.94604147458953,9.374904217608336,10.859696329150022,1.71919386910729,1.184751703331283,1.698221566465478,2.3140095895970654
31204,Justin Wrobleski,SP,LAD,56,0.8421832697323819,0.6052657764209685,0.8347501826175068,1.1088906887934311,0.4088067686213341,0.24212758311777927,0.40297076794835546,0.5965965716292226,1.0282083820910228,0.7831749899964259,1.0237374729168636,1.2968498433538755,0.5670416058225364,0.3723408431959605,0.5605152867536685,0.7816683657445449,0.047710364940066995,0,0.042126846458112044,0.1022219062320548,0.04954624256141866,0,0.04653703352687122,0.10640870454033455,1.437015150712357,1.1301257427720048,1.4312694014868577,1.7651734097266947,47.2095,32,47,64,2.6745,0,2,6,2.7776666666666667,0,3,6,5.103374452402828,3.3510675887636445,5.044637580783016,7.035015291700904,7.579649427591437,5.447391987788716,7.512751643557561,9.98001619914088,3.6792609175920066,2.1791482480600135,3.626736911535199,5.369369144663004
31312,Colton Gordon,SP,HOU,40,0.801401098526076,0.5435874735594461,0.7972826338980362,1.0706972425450911,0.2724230454829637,0.13560839405748223,0.265302331302241,0.4338158906757333,1.1008341826158103,0.8137656167037423,1.0965700804542786,1.4051121722285254,0.5578450016605394,0.34880451364987575,0.5491465562434183,0.7931763287051484,0.05066963760967381,0,0.048472618182492,0.11664059823609327,0.057037585624381035,0,0.051501967250525235,0.12741421778524187,1.373257228098774,1.0541767697402953,1.3692087791941563,1.7149067202786248,32.07983333333333,21,32,44.05000000000018,2.0303333333333335,0,2,5,2.2836666666666665,0,2,5,5.020605014944855,3.139240622848882,4.942319006190765,7.138586958346336,7.212609886734684,4.8922872620350155,7.175543705082326,9.63627518290582,2.4518074093466735,1.22047554651734,2.387720981720169,3.9043430160815995
31318,Gunnar Hoglund,SP,ATH,42,0.7785181303173594,0.5165617960569636,0.7721246758682445,1.0580203184332633,0.3388730098143387,0.17661347999570517,0.33093218161991983,0.5328617021448966,1.1077436477212486,0.8157483854271201,1.1030419457158906,1.4230217097373747,0.5879275169631495,0.36265852815321026,0.5815675508251644,0.8354020012195237,0.048072180565549266,0,0.04622693075345915,0.11126601815525808,0.051637481199275866,0,0.04782806157073893,0.11749434677558594,1.4466166575355872,1.1019970901804697,1.4386195534635233,1.8108041149074425,32.68066666666667,21,32,46,2.0178333333333334,0,2,5,2.167333333333333,0,2,5,5.291347652668345,3.2639267533788923,5.23410795742648,7.518618010975713,7.006663172856235,4.649056164512673,6.949122082814201,9.522182865899369,3.0498570883290483,1.5895213199613465,2.9783896345792784,4.795755319304069
31475,Logan Henderson,SP,MIL,105,1.1109464555540904,0.8578688268552881,1.1021102449707363,1.3955564832093317,0.29783482885688756,0.18413244886200988,0.29200358696721895,0.4335907669622823,0.7988830715530926,0.6162475933762602,0.7943899074330464,0.9965691045330282,0.35060426581656706,0.22916555258781798,0.3456254516876145,0.49242289500024095,0.07058105420641016,0.029302969016362812,0.06835429327186623,0.11956991714730217,0.08812333778571867,0.037470558371606795,0.08493869655367667,0.14978995037802434,1.09671790040998,0.8764283908845998,1.094246254556488,1.33248907924389,116.35716666666667,85,115,152,7.395333333333333,3,7,13,9.231333333333334,4,9,16,3.1554383923491036,2.062489973290362,3.1106290651885304,4.431806055002168,9.998518099986814,7.720819441697593,9.918992204736627,12.560008348883985,2.680513459711988,1.657192039758089,2.6280322827049707,3.902316902660541
31508,Caden Dana,SP,LAA,86,0.9174132472731754,0.6831863154194772,0.9095927895253149,1.1736494950499088,0.52260155425805,0.3461683870025195,0.5165607613362799,0.7224866414789481,1.015042040974699,0.796265039803637,1.0097602172599798,1.2539342113414578,0.6092967313110319,0.4186077999536932,0.6020983523410344,0.8217647965987918,0.04450620671379066,0.011366630838355441,0.0420739372801818,0.08628462159235538,0.042321077724548385,0.010753740703103747,0.039522908789489344,0.08421555054489835,1.537643595232749,1.2524355239333445,1.5329170719420704,1.8459721192989944,78.89016666666667,55,78,106,3.8253333333333335,1,4,7,3.641166666666667,1,3,7,5.483670581799287,3.7674701995832387,5.418885171069309,7.395883169389126,8.256719225458578,6.148676838775295,8.186335105727833,10.562845455449178,4.70341398832245,3.1155154830226754,4.649046852026519,6.502379773310533
31612,Carson Palmquist,SP,COL,24,0.7868325529367395,0.47469141693065614,0.778148777125556,1.1411541302554324,0.5792645430551331,0.30905122543822167,0.5683811235642784,0.8904811193947239,1.1893136697374056,0.8037801155291663,1.1803197862209651,1.6126968237794366,0.7798021637660372,0.4598293546790951,0.7668866452534636,1.1464303264523512,0.03816543530750501,0,0.03928188110688016,0.11949540389388427,0.03190975329480121,0,0.03659846046870781,0.09812681822948031,1.7685782127925387,1.2884870631458278,1.7573386759080196,2.2835724612446495,18.8855,11,19,28,0.917,0,1,3,0.7663333333333333,0,1,2,7.018219473894335,4.138464192111856,6.901979807281172,10.317872938071162,7.081492976430655,4.272222752375905,7.0033389941300035,10.270387172298893,5.213380887496198,2.781461028943995,5.1154301120785055,8.014330074552515
31623,Jacob Misiorowski,SP,MIL,138,1.2426650799445549,1.0120965012488228,1.2406619075433696,1.4808428927785846,0.36798764761284,0.25479302850305435,0.36265901638233117,0.49590255273430445,0.8227068114001057,0.6646744995978188,0.8195236750271501,0.9933849362361911,0.4161168008751821,0.29680513568457556,0.41116757298908135,0.5520737101169829,0.061537319268241644,0.027855626043794803,0.060280913989222806,0.10007565841223727,0.06851709792738801,0.030251308946067097,0.06694304002284301,0.11264408998363955,1.1906944590129456,0.9934065080684951,1.1859343501987651,1.4048785902040226,171.80866666666665,132,171,217,8.507666666666667,4,8,14,9.474333333333334,4,9,16,3.7450512078766387,2.67124622116118,3.700508156901732,4.968663391052846,11.183985719500994,9.108868511239406,11.165957167890326,13.327586035007261,3.31188882851556,2.2931372565274892,3.2639311474409807,4.46312297460874
31635,Hayden Birdsong,SP,SFG,58,1.1248227479700645,0.8495518802501495,1.1191323828278747,1.417267950583955,0.5366393939282306,0.35766920672050706,0.5319817740809474,0.7392622284261756,0.8713463683907157,0.6468391284376972,0.8655575206490278,1.1080722897980282,0.49547255310881694,0.32104795168318906,0.4893861917840754,0.6932133654678339,0.052423448789436486,0,0.05031031029026037,0.10658124785947258,0.05026737575990629,0,0.048352644840062096,0.10598837589447127,1.4079857623189462,1.1221430934979655,1.3995666915401468,1.7202984397112648,65.19333333333333,47,65,85,3.041,0,3,6,2.9131666666666667,0,3,6,4.459252977979353,2.8894315651487017,4.4044757260566785,6.238920289210505,10.12340473173058,7.645966922251345,10.072191445450873,12.755411555255595,4.829754545354075,3.2190228604845634,4.787835966728526,6.653360055835581
31676,Carson Whisenhunt,SP,SFG,29,0.8322531978132238,0.5329575745547388,0.8224745040065147,1.166292264996234,0.43765086560671834,0.21712975616493102,0.42888375190517714,0.6893397527187596,1.0254147604403134,0.6946580185685638,1.0198153876919065,1.3832384528332278,0.5646396328710888,0.3132709090703455,0.5552640538331084,0.8496737429225457,0.04790323952730956,0,0.03674628227133821,0.12323438394580521,0.0493746981700612,0,0.03714796802016678,0.12851247962906323,1.4630656260470316,1.0565380853940178,1.455654302477876,1.9063384855557046,24.124333333333333,15,24,35,1.39,0,1,4,1.4308333333333334,0,1,4,5.081756695839799,2.8194381816331093,4.997376484497975,7.6470636863029116,7.490278780319015,4.796618170992649,7.402270536058632,10.496630384966105,3.938857790460465,1.9541678054843792,3.859953767146594,6.204057774468836
31687,Shane Smith,SP,CHW,160,0.9756999982867361,0.8007489015205298,0.9712927691475626,1.160718553925088,0.38163976566903623,0.27473095780566675,0.3784678687184869,0.49920994610274627,0.897072617378935,0.7506198381844879,0.8939073678178864,1.0537240858409902,0.44968476474315566,0.3353079541375023,0.44808580308950896,0.5723639365945875,0.05743809233275425,0.027710611052630903,0.05600204830613438,0.0927017935346894,0.06390647682564286,0.030939215037520177,0.06213885218584063,0.10179959273077101,1.2787123830479712,1.094278218210866,1.2750947489903333,1.4767537923494847,156.40766666666667,120,155,197,9.201166666666667,4,9,15,10.237,5,10,17,4.047162882688401,3.0177715872375206,4.03277222780558,5.151275429351288,8.781299984580626,7.206740113684768,8.741634922328064,10.446466985325792,3.4347578910213263,2.4725786202510007,3.4062108184663824,4.492889514924716
31730,Jonathan Cannon,SP,CHW,105,0.8036182532143904,0.6375982119203454,0.8010611128466465,0.9767128735160527,0.34107510018601095,0.2305152607637734,0.33809267738622445,0.45787425520869274,1.0645736551412706,0.8712099833081847,1.06214813620637,1.2609326285452533,0.5586071395025518,0.40910824887955005,0.553945525828621,0.7194504104234509,0.049090427840440466,0.01730372056370641,0.047379076961851924,0.08824410709642741,0.053217819795370616,0.018080353398745065,0.05127896332929556,0.09547261322404561,1.4056487553272816,1.1775365589381408,1.4017151025270174,1.6411432136438324,84.37133333333334,63,84,108,5.162333333333334,2,5,9,5.586,2,5,10,5.0274642555229665,3.6819742399159505,4.985509732457589,6.475053693811058,7.232564278929513,5.738383907283108,7.2095500156198185,8.790415861644474,3.0696759016740987,2.0746373468739607,3.04283409647602,4.120868296878235
